iter anc pos neg
28614 66092_0 66092_1 56837_1
28615 414_2 415_8 6388_3
28616 8863_4 8863_5 68302_0
28617 96844_2 96844_3 35624_2
28618 34560_2 34560_3 36279_0
28619 51831_0 51831_1 95786_0
28620 7023_2 7023_3 56915_0
28621 50806_2 50806_3 2101_1
28622 31269_0 31269_1 54293_1
28623 24913_0 24913_1 2270_2
28624 57303_1 57303_2 24365_0
28625 75594_4 75594_5 31822_2
28626 46893_0 46893_1 73647_0
28627 81917_0 81917_1 57715_0
28628 59315_3 59315_4 4480_2
28629 97855_0 97855_1 23671_2
28630 48633_1 48633_2 94761_0
28631 55457_2 55457_3 5167_2
28632 74662_0 74662_1 78287_1
28633 68506_0 68506_1 63999_0
28634 52634_0 52634_1 9504_0
28635 73039_0 73039_1 81442_0
28636 11338_2 11338_3 79052_0
28637 51045_2 51045_3 6518_1
28638 510_3 508_9 24009_12
28639 115_2 114_12 97977_4
28640 90531_1 90531_2 59450_0
28641 28088_2 28088_3 28944_0
28642 23881_0 23881_1 40923_0
28643 73926_0 73926_1 96619_5
28644 60679_0 60679_1 99010_1
28645 279_8 269_10 21952_5
28646 46429_0 46429_1 8602_2
28647 65907_2 65907_3 66046_2
28648 56267_0 56267_1 30222_0
28649 526_24 522_6 42443_6
28650 7850_0 7850_1 40031_0
28651 2364_0 2364_1 62408_0
28652 8305_0 8305_1 28684_0
28653 88867_1 88867_2 99461_0
28654 27311_0 27311_1 36100_0
28655 46709_2 46709_3 21003_1
28656 96973_0 96973_1 23068_1
28657 45200_2 45200_3 66231_2
28658 93224_0 93224_1 59551_3
28659 97544_1 97544_2 50786_0
28660 87621_0 87621_1 22081_0
28661 96171_2 96171_3 41779_0
28662 287_1 278_5 30668_0
28663 286_9 279_6 56913_0
28664 6992_0 6992_1 9152_3
28665 422_10 406_1 71208_4
28666 92690_0 92690_1 79687_0
28667 21705_0 21705_1 28399_0
28668 75741_0 75741_1 7336_0
28669 49_4 37_5 17120_0
28670 35383_0 35383_1 25643_0
28671 95302_0 95302_1 68081_0
28672 59565_0 59565_1 97613_0
28673 309_3 294_20 29637_0
28674 100_6 114_13 19096_1
28675 66824_0 66824_1 34027_0
28676 106_4 114_14 10018_2
28677 114_15 108_2 29377_4
28678 3754_1 3754_2 63603_2
28679 358_3 352_3 39255_4
28680 27578_0 27578_1 74177_3
28681 4565_0 4565_1 51043_1
28682 233_9 257_18 22292_1
28683 72298_0 72298_1 42185_4
28684 31507_2 31507_3 53503_1
28685 84561_0 84561_1 97278_3
28686 9207_0 9207_1 19238_0
28687 171_16 173_1 98987_2
28688 4293_1 4293_2 47866_0
28689 414_3 403_4 29109_5
28690 254_5 259_0 67768_0
28691 408_5 430_4 3435_8
28692 61676_0 61676_1 55407_3
28693 93742_0 93742_1 53205_4
28694 31723_2 31723_3 89941_2
28695 81277_0 81277_1 6753_1
28696 94653_0 94653_1 59482_0
28697 373_2 382_4 90634_1
28698 740_0 740_1 29416_0
28699 93705_2 93705_3 35031_2
28700 4062_0 4062_1 26606_2
28701 90255_2 90255_3 43768_2
28702 52_19 34_3 2079_6
28703 99242_2 99242_3 28638_3
28704 43880_0 43880_1 98525_0
28705 82414_0 82414_1 2664_2
28706 41306_3 41306_4 87835_2
28707 26449_0 26449_1 45988_1
28708 31915_1 31915_2 75991_0
28709 74262_2 74262_3 80581_2
28710 99835_2 99835_3 98784_0
28711 300_2 314_25 52770_5
28712 9527_0 9527_1 45762_0
28713 11725_3 11725_4 14109_1
28714 8552_0 8552_1 17417_0
28715 2402_2 2402_3 68600_1
28716 230_2 251_7 65331_2
28717 89130_0 89130_1 39306_0
28718 85132_5 85132_6 68737_1
28719 22606_0 22606_1 39540_0
28720 420_7 432_9 65964_0
28721 34286_0 34286_1 74551_1
28722 16770_11 16770_12 10533_2
28723 29021_0 29021_1 44493_0
28724 76_3 83_8 96139_2
28725 30119_0 30119_1 28439_1
28726 61855_0 61855_1 764_0
28727 61401_2 61401_3 44081_4
28728 4893_2 4893_3 53353_0
28729 434_2 426_12 28240_8
28730 75268_0 75268_1 27061_0
28731 83800_5 83800_6 52514_2
28732 76092_0 76092_1 52442_0
28733 41474_2 41474_3 5885_1
28734 30848_0 30848_1 43635_0
28735 5532_0 5532_1 64858_0
28736 40_14 37_6 87982_3
28737 87930_3 87930_4 6835_1
28738 75483_2 75483_3 25358_2
28739 416_3 408_6 18422_4
28740 49608_1 49608_2 85957_0
28741 40998_0 40998_1 48337_1
28742 33961_0 33961_1 12266_0
28743 94926_0 94926_1 94941_2
28744 43385_0 43385_1 58466_3
28745 16293_2 16293_3 2991_2
28746 82_17 79_6 93872_3
28747 27593_0 27593_1 81588_0
28748 45760_0 45760_1 61696_0
28749 78768_5 78768_6 12733_0
28750 125_4 131_2 78407_0
28751 73294_1 73294_2 82422_2
28752 279_3 280_7 31420_10
28753 53212_0 53212_1 17956_1
28754 24546_0 24546_1 41717_0
28755 4357_0 4357_1 99705_2
28756 26080_0 26080_1 64545_2
28757 270_18 276_7 34682_3
28758 37726_0 37726_1 16025_0
28759 11133_0 11133_1 17676_0
28760 94067_0 94067_1 75373_2
28761 43643_0 43643_1 18483_0
28762 55109_4 55109_5 55776_0
28763 516_15 522_7 42443_7
28764 89043_0 89043_1 4953_3
28765 88298_1 88298_2 63492_2
28766 72849_0 72849_1 30929_3
28767 40230_0 40230_1 27580_2
28768 166_19 173_2 86491_2
28769 17873_0 17873_1 37634_0
28770 82249_3 82249_4 78548_0
28771 56980_2 56980_3 95605_1
28772 25793_0 25793_1 37985_2
28773 303_12 300_3 73627_8
28774 276_8 266_35 42010_3
28775 424_3 411_1 37299_0
28776 48380_1 48380_2 84587_0
28777 8178_0 8178_1 10519_2
28778 77607_0 77607_1 1959_3
28779 89680_0 89680_1 18463_1
28780 73174_3 73174_4 66578_1
28781 17609_1 17609_2 92922_0
28782 42023_0 42023_1 73843_0
28783 62186_3 62186_4 77147_4
28784 58683_0 58683_1 12183_2
28785 155_14 171_17 44298_3
28786 284_10 269_5 16200_14
28787 408_1 415_4 86333_4
28788 1034_0 1034_1 62512_0
28789 64427_0 64427_1 77417_4
28790 16595_1 16595_2 22276_2
28791 428_8 426_13 88595_1
28792 86702_0 86702_1 49326_2
28793 61702_2 61702_3 86230_0
28794 83907_2 83907_3 55383_0
28795 29_22 34_4 2079_2
28796 228_26 225_4 96152_9
28797 18831_0 18831_1 74061_1
28798 84204_1 84204_2 8938_3
28799 46864_3 46864_4 95156_2
28800 97712_0 97712_1 8770_0
28801 13095_3 13095_4 35566_0
28802 76_1 70_13 61080_2
28803 82514_2 82514_3 67313_0
28804 60934_4 60934_5 3450_1
28805 66734_2 66734_3 38712_4
28806 28757_0 28757_1 72951_0
28807 76_1 72_11 61080_3
28808 52118_0 52118_1 42544_0
28809 30924_1 30924_2 96471_2
28810 78_1 73_11 46574_2
28811 187_10 188_2 13660_5
28812 46311_3 46311_4 23909_0
28813 89889_0 89889_1 45065_0
28814 57205_0 57205_1 71593_0
28815 3723_0 3723_1 70244_0
28816 36639_0 36639_1 68947_0
28817 45164_2 45164_3 17786_0
28818 72_12 78_2 20100_0
28819 426_14 424_4 93210_14
28820 24054_2 24054_3 1569_1
28821 41689_2 41689_3 89354_1
28822 187_1 186_3 61513_2
28823 21387_0 21387_1 39614_0
28824 310_18 307_2 70163_6
28825 55868_0 55868_1 46870_2
28826 19826_0 19826_1 47858_0
28827 7061_0 7061_1 100013_0
28828 76846_2 76846_3 47552_1
28829 248_22 254_6 35366_0
28830 276_9 279_4 21674_2
28831 75197_0 75197_1 44159_0
28832 216_9 228_27 96152_10
28833 387_1 366_3 55528_1
28834 10671_0 10671_1 73281_0
28835 1640_0 1640_1 21022_1
28836 76895_0 76895_1 96059_0
28837 251_8 257_19 40726_2
28838 18615_0 18615_1 78755_2
28839 28092_2 28092_3 55145_0
28840 452_0 458_9 90729_2
28841 305_13 307_3 14962_0
28842 18067_2 18067_3 71099_0
28843 9282_2 9282_3 50613_1
28844 62989_0 62989_1 75015_0
28845 27824_0 27824_1 39743_0
28846 34547_3 34547_4 63295_0
28847 92127_0 92127_1 93462_2
28848 95118_0 95118_1 18420_0
28849 32070_4 32070_5 63864_1
28850 23522_2 23522_3 41693_1
28851 85930_0 85930_1 48672_0
28852 64152_0 64152_1 743_1
28853 66694_2 66694_3 30833_1
28854 32834_2 32834_3 15485_1
28855 26172_3 26172_4 35696_1
28856 187_2 193_3 76063_2
28857 37537_0 37537_1 85302_2
28858 73244_0 73244_1 58115_0
28859 171_18 169_20 69889_0
28860 71451_2 71451_3 36354_2
28861 29617_1 29617_2 92490_0
28862 432_10 430_5 9741_4
28863 53835_0 53835_1 56785_0
28864 101_1 114_12 78044_6
28865 17281_1 17281_2 30931_0
28866 225_5 227_6 44232_2
28867 75818_0 75818_1 49430_1
28868 279_5 274_7 19190_0
28869 276_10 288_14 61608_4
28870 49323_2 49323_3 80475_0
28871 39075_1 39075_2 90420_2
28872 91511_0 91511_1 90768_4
28873 87611_0 87611_1 42522_0
28874 8617_0 8617_1 82389_0
28875 57151_2 57151_3 19760_0
28876 292_7 291_7 49246_3
28877 64_7 56_7 53168_3
28878 50271_1 50271_2 29996_0
28879 70884_0 70884_1 44993_0
28880 20927_4 20927_5 16949_0
28881 46566_0 46566_1 64967_4
28882 2157_2 2157_3 50474_0
28883 75731_0 75731_1 77096_0
28884 46273_0 46273_1 59632_4
28885 22497_0 22497_1 26520_0
28886 48649_0 48649_1 9890_0
28887 8830_2 8830_3 78428_0
28888 5418_0 5418_1 52975_2
28889 65717_1 65717_2 56899_0
28890 78837_0 78837_1 62864_2
28891 76238_2 76238_3 29087_0
28892 80231_0 80231_1 48427_0
28893 84890_0 84890_1 49547_1
28894 66683_3 66683_4 99989_3
28895 96891_0 96891_1 70336_0
28896 96963_0 96963_1 38698_0
28897 83179_0 83179_1 67108_0
28898 52335_0 52335_1 18838_0
28899 302_14 304_1 35268_0
28900 75576_2 75576_3 8298_0
28901 73640_0 73640_1 49223_0
28902 15501_1 15501_2 9591_4
28903 74184_0 74184_1 88584_0
28904 414_4 428_9 32257_1
28905 169_21 168_33 17944_0
28906 54_13 37_7 68707_0
28907 23749_1 23749_2 66649_0
28908 76217_0 76217_1 22352_2
28909 171_19 150_11 94112_6
28910 79654_0 79654_1 72675_2
28911 27129_1 27129_2 59307_2
28912 24105_0 24105_1 21921_0
28913 5490_0 5490_1 30596_0
28914 16440_0 16440_1 35259_0
28915 47357_0 47357_1 27976_3
28916 20359_0 20359_1 38934_1
28917 96253_7 96253_8 55903_5
28918 387_0 368_5 36284_5
28919 120_12 121_10 30704_2
28920 4680_1 4680_2 15295_2
28921 100212_0 100212_1 4552_0
28922 13465_0 13465_1 38149_0
28923 38318_0 38318_1 79907_2
28924 454_2 455_8 95907_2
28925 114_13 93_3 12942_0
28926 42092_0 42092_1 76086_2
28927 73481_0 73481_1 93043_3
28928 58572_0 58572_1 58057_1
28929 13592_0 13592_1 34949_2
28930 6878_0 6878_1 7802_0
28931 420_3 426_7 99213_2
28932 71436_2 71436_3 58043_2
28933 309_0 314_26 92438_0
28934 71482_0 71482_1 58632_0
28935 57697_2 57697_3 61388_0
28936 25154_2 25154_3 85147_3
28937 46552_3 46552_4 68229_2
28938 414_3 413_1 35829_2
28939 51004_0 51004_1 12169_2
28940 52373_0 52373_1 32392_2
28941 428_10 412_3 88595_1
28942 287_0 266_36 15734_4
28943 42972_2 42972_3 31399_2
28944 76519_0 76519_1 93068_0
28945 411_2 428_11 22266_0
28946 55816_0 55816_1 11169_0
28947 19554_0 19554_1 39172_1
28948 43081_3 43081_4 62983_0
28949 50398_0 50398_1 20220_2
28950 367_0 382_2 13997_0
28951 39237_0 39237_1 72700_0
28952 166_20 163_5 55391_0
28953 347_4 352_4 13206_3
28954 405_4 411_3 47624_0
28955 37_8 45_26 45468_0
28956 70346_0 70346_1 95861_2
28957 27699_1 27699_2 82480_3
28958 23729_3 23729_4 42541_2
28959 13556_0 13556_1 52513_2
28960 2356_0 2356_1 91064_2
28961 45427_0 45427_1 38156_0
28962 5732_1 5732_2 28152_0
28963 54662_0 54662_1 64582_1
28964 86_3 81_7 39496_0
28965 33971_0 33971_1 62125_2
28966 69912_0 69912_1 69760_0
28967 84413_2 84413_3 8592_1
28968 305_10 304_2 52770_6
28969 67793_2 67793_3 1195_2
28970 281_3 285_18 9013_1
28971 57498_0 57498_1 20703_0
28972 20248_1 20248_2 87736_1
28973 41969_0 41969_1 27697_0
28974 84234_0 84234_1 40305_0
28975 4918_0 4918_1 58415_0
28976 352_5 351_3 71066_4
28977 56093_2 56093_3 70710_1
28978 75407_1 75407_2 73887_0
28979 263_12 233_10 32114_15
28980 352_5 345_2 54082_4
28981 75036_0 75036_1 39838_4
28982 87018_1 87018_2 45246_2
28983 418_11 412_4 40455_5
28984 90_11 114_14 20807_2
28985 414_4 430_6 53015_2
28986 27764_0 27764_1 97686_0
28987 54698_0 54698_1 32574_0
28988 62357_0 62357_1 69630_3
28989 75804_0 75804_1 54072_0
28990 59077_0 59077_1 12606_1
28991 73369_0 73369_1 75087_0
28992 53480_2 53480_3 22331_2
28993 460_11 452_1 33047_4
28994 414_5 432_11 46420_0
28995 281_4 269_6 78637_1
28996 90770_0 90770_1 21770_1
28997 73922_0 73922_1 79281_0
28998 649_0 649_1 32328_0
28999 184_16 166_21 94112_7
29000 19995_0 19995_1 85556_0
29001 42424_2 42424_3 74929_3
29002 121_10 131_3 84707_6
29003 286_10 271_13 35940_4
29004 89165_0 89165_1 2077_2
29005 32829_0 32829_1 90709_1
29006 22447_0 22447_1 20872_0
29007 52376_0 52376_1 78863_0
29008 24931_0 24931_1 51289_0
29009 65742_0 65742_1 81897_0
29010 80597_0 80597_1 34047_2
29011 20574_0 20574_1 78409_0
29012 82403_0 82403_1 85959_0
29013 36498_0 36498_1 31666_0
29014 98600_2 98600_3 46007_1
29015 291_8 311_12 8208_3
29016 77534_0 77534_1 87142_1
29017 74157_2 74157_3 78038_0
29018 12829_0 12829_1 34929_0
29019 45810_0 45810_1 3527_1
29020 42443_8 42443_9 16469_1
29021 84346_4 84346_5 57905_5
29022 527_8 526_25 80093_7
29023 454_3 460_12 76965_3
29024 72548_0 72548_1 45006_1
29025 37_9 56_8 28147_0
29026 96948_3 96948_4 28366_0
29027 49228_2 49228_3 1168_0
29028 273_22 286_11 21488_4
29029 167_4 169_22 94112_8
29030 425_6 416_4 67320_4
29031 36326_1 36326_2 50549_0
29032 11692_5 11692_6 59336_5
29033 55463_0 55463_1 21901_2
29034 44219_0 44219_1 40630_3
29035 68990_2 68990_3 20342_2
29036 81800_2 81800_3 86282_3
29037 43293_2 43293_3 27810_0
29038 415_5 425_7 32724_8
29039 54293_2 54293_3 96171_4
29040 22575_0 22575_1 26122_0
29041 417_2 422_11 6860_2
29042 92984_0 92984_1 12460_0
29043 98761_0 98761_1 100202_1
29044 25498_0 25498_1 97666_0
29045 51132_0 51132_1 28412_0
29046 77409_0 77409_1 27519_0
29047 89702_0 89702_1 17178_0
29048 42314_0 42314_1 9923_0
29049 274_8 287_0 96284_4
29050 167_5 150_0 94112_0
29051 267_9 279_6 46051_7
29052 32232_2 32232_3 26445_2
29053 77813_0 77813_1 47258_3
29054 427_5 414_6 100059_2
29055 83575_3 83575_4 87109_3
29056 430_7 422_12 64806_3
29057 169_23 174_14 63498_1
29058 278_6 286_12 89085_3
29059 51530_2 51530_3 57149_0
29060 34554_0 34554_1 66898_2
29061 42432_0 42432_1 14114_2
29062 65223_2 65223_3 57499_0
29063 14290_1 14290_2 79115_0
29064 15929_2 15929_3 47616_1
29065 14188_0 14188_1 94530_2
29066 66874_0 66874_1 21822_1
29067 23743_1 23743_2 44282_2
29068 13958_0 13958_1 4210_0
29069 44115_0 44115_1 96324_2
29070 21804_1 21804_2 54995_0
29071 63933_1 63933_2 56266_2
29072 28059_3 28059_4 48810_0
29073 16543_2 16543_3 43247_0
29074 418_12 414_0 83700_1
29075 271_14 281_5 95044_3
29076 64_8 42_5 2079_3
29077 7471_2 7471_3 36600_0
29078 57062_0 57062_1 77118_4
29079 236_9 254_7 19702_1
29080 57248_1 57248_2 48507_2
29081 40579_0 40579_1 25259_0
29082 37_10 55_16 87430_1
29083 286_13 287_0 12582_8
29084 155_15 174_3 94112_1
29085 37061_2 37061_3 26981_0
29086 432_12 428_8 43776_1
29087 4428_0 4428_1 47859_0
29088 87538_0 87538_1 84410_0
29089 414_1 416_5 69586_5
29090 84779_1 84779_2 80117_0
29091 287_1 289_10 14889_1
29092 13260_0 13260_1 4677_1
29093 131_1 122_1 65097_0
29094 35100_0 35100_1 70651_2
29095 434_3 432_13 74064_0
29096 163_6 167_6 69511_5
29097 120_13 125_5 32996_0
29098 43_10 37_4 24533_2
29099 21687_0 21687_1 53485_0
29100 54074_2 54074_1 15553_0
29101 53790_0 53790_1 40149_0
29102 54885_0 54885_1 1926_2
29103 43104_1 43104_2 76937_0
29104 87890_2 87890_3 76391_0
29105 7191_0 7191_1 58237_1
29106 24336_0 24336_1 47103_2
29107 39842_0 39842_1 31979_0
29108 37581_2 37581_3 38408_0
29109 28587_0 28587_1 67752_0
29110 98343_2 98343_3 28360_0
29111 38937_2 38937_3 74668_2
29112 17300_2 17300_3 84336_1
29113 61506_0 61506_1 62470_5
29114 47247_4 47247_5 36445_1
29115 78922_0 78922_1 54348_0
29116 82491_2 82491_3 44509_1
29117 215_3 216_10 67539_0
29118 179_8 154_9 63513_5
29119 14897_0 14897_1 100076_2
29120 121_9 128_5 2391_1
29121 29261_0 29261_1 95295_2
29122 7412_0 7412_1 8636_0
29123 94978_0 94978_1 53523_3
29124 2240_0 2240_1 846_0
29125 412_5 415_6 60470_1
29126 56852_0 56852_1 72427_0
29127 287_0 275_9 16498_2
29128 294_21 304_3 31369_4
29129 54018_1 54018_2 39668_2
29130 33868_0 33868_1 91135_0
29131 10505_0 10505_1 48457_0
29132 70788_0 70788_1 30740_4
29133 2885_0 2885_1 93410_3
29134 268_2 269_7 63144_13
29135 60634_0 60634_1 7590_0
29136 26798_0 26798_1 18439_2
29137 6120_2 6120_3 50318_1
29138 73143_1 73143_2 39761_1
29139 72755_3 72755_4 42619_3
29140 127_2 131_2 31161_5
29141 275_10 281_6 97611_9
29142 1158_2 1158_3 74738_1
29143 99019_2 99019_3 74896_2
29144 29817_2 29817_3 89232_1
29145 304_4 303_13 80077_1
29146 5983_0 5983_1 8306_0
29147 78212_0 78212_1 32444_0
29148 13442_1 13442_2 29481_2
29149 32341_3 32341_4 41733_0
29150 23126_1 23126_2 31347_0
29151 28952_0 28952_1 90223_1
29152 6145_0 6145_1 63264_3
29153 35776_0 35776_1 91568_0
29154 27610_1 27610_2 54213_2
29155 67865_0 67865_1 10906_0
29156 14208_3 14208_4 12121_0
29157 1561_0 1561_1 34315_0
29158 266_37 268_3 97611_10
29159 32978_0 32978_1 54237_2
29160 5017_2 5017_3 36188_0
29161 33532_0 33532_1 4955_2
29162 53508_0 53508_1 90180_0
29163 352_6 339_3 97397_2
29164 11956_0 11956_1 31635_0
29165 29966_5 29966_6 62805_0
29166 269_0 278_7 7371_5
29167 287_0 276_11 60724_0
29168 51234_0 51234_1 41004_0
29169 25366_0 25366_1 40927_0
29170 89578_2 89578_3 45225_3
29171 192_8 187_3 9738_0
29172 3683_0 3683_1 75199_1
29173 73759_0 73759_1 5592_2
29174 59569_0 59569_1 59306_0
29175 10808_0 10808_1 43772_1
29176 25316_0 25316_1 26043_1
29177 14152_0 14152_1 29635_0
29178 65795_0 65795_1 15670_0
29179 72530_0 72530_1 59371_0
29180 68312_2 68312_3 11581_0
29181 33861_0 33861_1 84723_0
29182 55211_1 55211_2 66832_2
29183 20117_0 20117_1 89719_0
29184 61349_2 61349_3 24910_2
29185 37_5 58_10 19030_1
29186 56_9 29_23 91269_5
29187 86261_4 86261_5 94681_0
29188 96347_3 96347_4 66182_1
29189 409_7 422_13 24811_0
29190 57821_0 57821_1 35191_0
29191 89441_0 89441_1 16430_4
29192 35032_2 35032_3 755_2
29193 221_12 224_16 44761_0
29194 33250_1 33250_2 47103_3
29195 66_15 83_9 50646_0
29196 17167_4 17167_5 56281_1
29197 46651_0 46651_1 28588_0
29198 4259_0 4259_1 18058_0
29199 100268_0 100268_1 10359_2
29200 35727_0 35727_1 41006_2
29201 92428_1 92428_2 41072_0
29202 64438_0 64438_1 53853_0
29203 86804_0 86804_1 14836_0
29204 10620_1 10620_2 21671_0
29205 33424_0 33424_1 83727_0
29206 70024_2 70024_3 39822_0
29207 4154_0 4154_1 71479_2
29208 38635_1 38635_2 38595_0
29209 100062_0 100062_1 63872_2
29210 77370_0 77370_1 95998_0
29211 82279_0 82279_1 58835_2
29212 27587_0 27587_1 29322_0
29213 459_3 452_2 71387_2
29214 292_8 300_4 42443_10
29215 21460_0 21460_1 65480_0
29216 63728_0 63728_1 80499_0
29217 276_4 278_8 33043_0
29218 72268_0 72268_1 32247_2
29219 406_2 414_2 45531_5
29220 155_16 166_22 63513_6
29221 28878_5 28878_6 32268_0
29222 38988_3 38988_4 33401_6
29223 45230_0 45230_1 77921_0
29224 6269_0 6269_1 16903_1
29225 27365_0 27365_1 96937_1
29226 278_9 279_7 25632_0
29227 77338_0 77338_1 25665_0
29228 40908_0 40908_1 51377_3
29229 338_3 352_4 42118_5
29230 66228_0 66228_1 98360_0
29231 17569_0 17569_1 58022_0
29232 86908_1 86908_2 80821_0
29233 30694_0 30694_1 39217_4
29234 407_9 416_6 32724_9
29235 80643_0 80643_1 39371_0
29236 36375_2 36375_3 94659_1
29237 55831_2 55831_3 46265_0
29238 16349_0 16349_1 74105_3
29239 274_9 284_11 16200_15
29240 286_14 274_10 9493_6
29241 53466_0 53466_1 65921_0
29242 17916_2 17916_3 9682_2
29243 21137_0 21137_1 32965_0
29244 21271_0 21271_1 77786_0
29245 46307_0 46307_1 84885_0
29246 91175_0 91175_1 23675_2
29247 85822_2 85822_3 91853_1
29248 85849_2 85849_3 46668_0
29249 53275_0 53275_1 12209_0
29250 42005_2 42005_3 8940_3
29251 77495_0 77495_1 83557_0
29252 28391_2 28391_3 29178_2
29253 26935_0 26935_1 15728_0
29254 78_3 80_13 77571_2
29255 39087_2 39087_3 72227_0
29256 78296_0 78296_1 47585_0
29257 266_32 278_10 32900_0
29258 43459_2 43459_3 66509_0
29259 62304_0 62304_1 20350_0
29260 73177_0 73177_1 11073_0
29261 4040_1 4040_2 15879_0
29262 224_17 216_11 27658_10
29263 64752_0 64752_1 1546_1
29264 416_7 415_3 32724_10
29265 79870_0 79870_1 89007_0
29266 352_4 356_1 64897_0
29267 233_11 243_6 53224_2
29268 52402_0 52402_1 91207_4
29269 267_10 281_3 73776_0
29270 26524_3 26524_4 17166_0
29271 38269_0 38269_1 65249_1
29272 41449_0 41449_1 37798_0
29273 46388_0 46388_1 15830_0
29274 43150_4 43150_5 67459_2
29275 89128_0 89128_1 61152_2
29276 407_10 408_2 53672_8
29277 42219_3 42219_4 4751_0
29278 91158_1 91158_2 98532_0
29279 278_11 281_4 62012_3
29280 32168_0 32168_1 9377_6
29281 71098_2 71098_3 48172_0
29282 67570_1 67570_2 78768_7
29283 81526_3 81526_4 34775_2
29284 79691_0 79691_1 32349_0
29285 452_3 454_4 50392_1
29286 47285_0 47285_1 87455_0
29287 426_8 415_4 88595_2
29288 68409_2 68409_3 25774_1
29289 5257_1 5257_2 96915_1
29290 19160_0 19160_1 66132_0
29291 11730_2 11730_3 98719_2
29292 21606_0 21606_1 53430_0
29293 93385_0 93385_1 31796_0
29294 288_15 281_5 6683_2
29295 12797_1 12797_2 59735_2
29296 375_2 382_1 98315_0
29297 783_0 783_1 90323_0
29298 30237_0 30237_1 96662_1
29299 425_1 427_6 48638_1
29300 55163_2 55163_3 80505_2
29301 89741_1 89741_2 8024_0
29302 226_22 225_6 62798_2
29303 29453_2 29453_3 27171_0
29304 35544_3 35544_4 64341_1
29305 100288_2 100288_3 32913_3
29306 270_19 278_12 10539_1
29307 63171_0 63171_1 7621_1
29308 38870_1 38870_2 66670_0
29309 317_0 321_18 68289_3
29310 10128_0 10128_1 40182_0
29311 281_0 280_8 96147_0
29312 51707_1 51707_2 80191_0
29313 67208_0 67208_1 90389_0
29314 64890_0 64890_1 84180_0
29315 86751_1 86751_2 86477_0
29316 516_16 519_13 81257_0
29317 26021_6 26021_7 86480_1
29318 46178_0 46178_1 48169_1
29319 54776_2 54776_3 23985_1
29320 43094_0 43094_1 49434_2
29321 73344_0 73344_1 97176_2
29322 408_3 405_5 53065_6
29323 53874_0 53874_1 71043_2
29324 42391_0 42391_1 7611_0
29325 55268_3 55268_4 41960_5
29326 87810_1 87810_2 77510_0
29327 57292_0 57292_1 28587_2
29328 60002_2 60002_3 48378_1
29329 14683_1 14683_2 9268_2
29330 426_9 413_2 93210_15
29331 67448_0 67448_1 31709_0
29332 98740_2 98740_3 99822_1
29333 87573_0 87573_1 63306_2
29334 20366_0 20366_1 62370_1
29335 86478_0 86478_1 71804_1
29336 41859_0 41859_1 4871_1
29337 67470_2 67470_3 40629_0
29338 267_11 278_13 54305_0
29339 28451_0 28451_1 57925_0
29340 14248_1 14248_2 86877_2
29341 70_14 78_0 26150_0
29342 77016_0 77016_1 49819_0
29343 22098_0 22098_1 24813_0
29344 75345_0 75345_1 54787_0
29345 89450_1 89450_2 86469_4
29346 78938_0 78938_1 90372_2
29347 165_13 168_34 34140_3
29348 19607_0 19607_1 57209_2
29349 2432_0 2432_1 38562_0
29350 28042_0 28042_1 48886_0
29351 278_14 271_15 35772_1
29352 57778_0 57778_1 49755_1
29353 56919_1 56919_2 86270_0
29354 427_7 422_14 24811_1
29355 5834_1 5834_2 18909_0
29356 77976_0 77976_1 73939_4
29357 100189_0 100189_1 89067_1
29358 62033_0 62033_1 46549_0
29359 304_5 314_27 72020_3
29360 53478_2 53478_3 37740_2
29361 15573_0 15573_1 85710_1
29362 4131_0 4131_1 55606_0
29363 48992_0 48992_1 87873_0
29364 23939_1 23939_2 88541_1
29365 279_0 270_20 62470_6
29366 70095_0 70095_1 33487_2
29367 421_11 416_4 32724_2
29368 6455_2 6455_3 46406_3
29369 90007_1 90007_2 24787_0
29370 75339_1 75339_2 84420_4
29371 104_1 114_15 31239_7
29372 99104_0 99104_1 63114_2
